Transaction ID,Transaction Amount (USD),Fraud Label,Analyst ID,Experimental Arm,Analyst Decision,Decision Time (seconds),Perceived Confidence,Perceived Information
753,148.89000000000001,0,1,Control (No Scores),declined,11,High confidence,Medium information
754,176.43,0,2,Control (No Scores),approved,60,Medium confidence,High information
755,136.23,0,3,Control (No Scores),approved,34,High confidence,Low information
756,397.2,0,1,Control (No Scores),approved,5,Certainty,High information
757,223.83,0,3,Control (Scores),approved,11,High confidence,Low information
758,229.24,0,2,Control (Scores),approved,131,Medium confidence,High information
759,205.19,1,1,Control (No Scores),declined,31,High confidence,Medium information
760,203.28,1,2,Control (Scores),declined,65,Medium confidence,High information
761,108.85,0,1,Control (Scores),approved,7,Certainty,High information
762,110.66,1,3,Control (No Scores),approved,53,High confidence,Medium information
763,95.12,1,2,Control (No Scores),approved,54,Medium confidence,High information
764,109.81,0,1,Control (No Scores),approved,5,Certainty,High information
765,209.16000000000003,0,1,Control (No Scores),approved,48,High confidence,Medium information
766,148.59,0,3,Control (Scores),declined,16,Medium confidence,No information
767,107.0,0,3,Control (No Scores),approved,15,High confidence,Low information
768,143.94,0,3,Control (No Scores),suspicious,166,High confidence,Medium information
769,178.75,0,2,Control (Scores),approved,110,Medium confidence,High information
770,133.62,0,1,Control (Scores),approved,4,Certainty,High information
771,76.27,0,1,Control (Scores),approved,5,High confidence,High information
772,207.82,0,3,Control (No Scores),approved,46,High confidence,Medium information
773,86.26,0,3,Control (No Scores),declined,64,High confidence,Medium information
774,53.1,0,2,Control (No Scores),approved,27,Medium confidence,High information
775,163.99,0,3,Control (No Scores),declined,60,High confidence,Medium information
776,58.35,0,2,Control (No Scores),approved,67,High confidence,High information
777,105.86,1,2,Control (No Scores),declined,107,High confidence,High information
778,386.19,1,2,Control (No Scores),declined,119,Medium confidence,High information
779,84.28999999999999,0,2,Control (No Scores),approved,64,High confidence,High information
780,93.46,1,2,Control (No Scores),declined,63,Low confidence,High information
781,50.36,1,3,Control (Scores),approved,57,Low confidence,No information
782,83.64999999999999,0,2,Control (Scores),approved,11,Medium confidence,High information
783,200.76,0,1,Control (No Scores),approved,40,Medium confidence,Low information
784,174.42,0,2,Control (Scores),approved,19,High confidence,High information
785,81.15,0,1,Control (Scores),approved,27,Medium confidence,Medium information
786,82.13,0,1,Control (Scores),approved,8,High confidence,High information
787,50.160000000000004,0,1,Control (Scores),approved,20,High confidence,Medium information
788,52.83,0,1,Control (Scores),approved,14,High confidence,Medium information
789,317.59000000000003,0,1,Control (Scores),approved,4,Certainty,High information
790,199.98000000000002,0,2,Control (Scores),approved,38,High confidence,High information
791,46.75,0,2,Control (Scores),approved,80,Medium confidence,High information
792,200.48999999999998,1,2,Control (Scores),declined,136,Medium confidence,High information
793,75.54,0,2,Control (Scores),approved,47,High confidence,High information
794,97.45,0,3,Control (Scores),approved,10,Medium confidence,Low information
795,1477.79,0,1,Control (No Scores),approved,6,Certainty,High information
796,133.05,0,3,Control (Scores),declined,68,High confidence,Low information
797,79.66,1,1,Control (No Scores),approved,27,High confidence,High information
798,183.26000000000002,0,2,Control (Scores),approved,18,High confidence,High information
799,75.06,0,1,Control (Scores),declined,47,High confidence,Medium information
800,91.55,0,1,Control (No Scores),approved,26,Medium confidence,Low information
801,501.88,0,3,Control (Scores),declined,27,Low confidence,No information
802,166.43,0,1,Control (No Scores),approved,20,High confidence,High information
803,144.34,0,3,Control (No Scores),approved,39,High confidence,Low information
804,59.08,0,1,Control (No Scores),approved,38,Medium confidence,Medium information
805,329.13,0,2,Control (Scores),declined,86,High confidence,High information
806,323.44,1,1,Control (Scores),approved,67,Medium confidence,Medium information
807,238.04,0,3,Control (Scores),approved,48,High confidence,Low information
808,213.04,1,2,Control (No Scores),approved,47,Low confidence,Medium information
809,176.67999999999998,1,3,Control (No Scores),declined,96,High confidence,Medium information
810,104.3,0,1,Control (Scores),approved,13,Certainty,High information
811,95.92999999999999,0,3,Control (No Scores),approved,26,High confidence,Medium information
812,89.12,0,3,Control (Scores),approved,9,High confidence,Low information
813,102.89,0,3,Control (Scores),approved,48,Medium confidence,No information
814,13.14,0,1,Control (Scores),approved,7,Certainty,High information
815,49.36,0,1,Control (No Scores),approved,20,High confidence,Medium information
816,265.15999999999997,0,1,Control (No Scores),approved,3,High confidence,Medium information
817,159.67,0,2,Control (No Scores),approved,46,High confidence,Medium information
818,122.23,0,2,Control (No Scores),approved,56,High confidence,Medium information
819,166.01,0,1,Control (No Scores),approved,10,High confidence,Medium information
820,96.07,0,1,Control (Scores),declined,51,High confidence,Medium information
821,482.82000000000005,0,3,Control (Scores),approved,24,Medium confidence,Low information
822,152.82,0,2,Control (Scores),declined,34,High confidence,High information
823,5854.6,0,1,Control (No Scores),approved,11,Certainty,High information
824,374.63,0,2,Control (Scores),approved,23,High confidence,High information
825,538.08,0,2,Control (No Scores),suspicious,102,Medium confidence,High information
826,1477.69,0,2,Control (Scores),declined,50,Medium confidence,Medium information
827,549.41,0,1,Control (No Scores),approved,6,High confidence,High information
828,64.47,0,2,Control (No Scores),approved,47,High confidence,Medium information
829,209.92,0,3,Control (No Scores),approved,41,High confidence,Low information
830,39.379999999999995,0,2,Control (No Scores),approved,32,Medium confidence,High information
831,117.21000000000001,0,2,Control (No Scores),approved,16,High confidence,High information
832,134.9,0,3,Control (No Scores),approved,52,High confidence,Low information
833,128.46,0,1,Control (Scores),approved,12,High confidence,High information
834,217.46,0,2,Control (Scores),approved,23,Certainty,All information
835,152.36,0,1,Control (Scores),approved,28,Certainty,High information
836,139.57,0,2,Control (Scores),declined,65,High confidence,High information
837,111.58,0,3,Control (Scores),approved,21,High confidence,Low information
838,179.05,1,2,Control (No Scores),approved,112,Medium confidence,Medium information
839,110.02,0,2,Control (Scores),approved,120,Low confidence,Medium information
840,0.43,0,2,Control (Scores),approved,33,Medium confidence,Low information
841,144.35,1,1,Control (Scores),approved,38,Medium confidence,Medium information
842,278.06,0,2,Control (Scores),approved,100,High confidence,High information
843,121.23,0,1,Control (No Scores),approved,22,High confidence,Medium information
844,182.66,0,3,Control (No Scores),approved,135,High confidence,Low information
845,143.4,0,2,Control (No Scores),declined,76,Low confidence,Medium information
846,197.63,0,3,Control (No Scores),declined,54,Medium confidence,Low information
847,129.79000000000002,0,3,Control (No Scores),declined,47,Medium confidence,No information
848,859.15,0,2,Control (Scores),approved,73,Medium confidence,Medium information
849,172.47,1,1,Control (No Scores),approved,27,High confidence,Medium information
850,171.34,0,3,Control (Scores),approved,28,High confidence,Medium information
851,988.75,0,2,Control (No Scores),declined,82,Certainty,All information
852,102.44,0,3,Control (No Scores),approved,22,High confidence,Low information
853,110.0,0,2,Control (Scores),declined,54,High confidence,High information
854,136.01999999999998,1,3,Control (No Scores),approved,42,High confidence,Medium information
855,112.81,0,2,Control (No Scores),suspicious,105,Low confidence,High information
856,155.15,0,3,Control (Scores),approved,23,Medium confidence,Low information
857,113.60000000000001,0,3,Control (No Scores),approved,24,High confidence,Low information
858,1000.94,1,1,Control (No Scores),approved,4,Certainty,High information
859,48.9,0,1,Control (No Scores),declined,25,Medium confidence,Low information
860,129.74,0,2,Control (No Scores),approved,16,High confidence,High information
861,181.04,0,3,Control (Scores),approved,36,Medium confidence,Low information
862,216.97,0,3,Control (No Scores),declined,62,High confidence,Medium information
863,256.48,0,1,Control (No Scores),approved,4,Certainty,High information
864,167.27,0,3,Control (Scores),approved,40,Medium confidence,Low information
865,147.47,0,3,Control (Scores),approved,21,High confidence,Low information
866,283.04,0,1,Control (Scores),approved,22,Certainty,High information
867,143.15,0,1,Control (No Scores),approved,12,High confidence,Medium information
868,151.51999999999998,0,2,Control (Scores),approved,26,Certainty,All information
869,207.0,1,1,Control (No Scores),approved,29,High confidence,Medium information
870,1170.02,0,3,Control (No Scores),approved,48,Certainty,High information
871,110.24000000000001,1,3,Control (Scores),declined,28,Certainty,Low information
872,128.4,0,1,Control (Scores),approved,6,Certainty,High information
873,113.35,0,3,Control (No Scores),approved,19,High confidence,Low information
874,120.38000000000001,0,3,Control (No Scores),approved,48,High confidence,Low information
875,81.86000000000001,0,2,Control (Scores),approved,24,High confidence,High information
876,78.59,0,2,Control (Scores),approved,74,Medium confidence,Medium information
877,303.81,0,2,Control (No Scores),declined,85,High confidence,High information
878,57.660000000000004,0,1,Control (Scores),approved,9,High confidence,High information
879,190.34,0,1,Control (Scores),approved,7,Certainty,High information
880,203.78,1,3,Control (No Scores),approved,53,High confidence,Low information
881,107.28999999999999,0,2,Control (No Scores),approved,118,High confidence,Medium information
882,127.27000000000001,1,2,Control (Scores),declined,60,High confidence,High information
883,395.96,0,1,Control (No Scores),suspicious,46,Medium confidence,Medium information
884,142.82,0,1,Control (Scores),approved,33,Medium confidence,Medium information
885,95.07,0,1,Control (No Scores),approved,46,Medium confidence,Low information
886,79.64,0,1,Control (No Scores),approved,31,High confidence,Medium information
887,207.67,0,1,Control (Scores),approved,16,Certainty,High information
888,97.35,0,1,Control (Scores),approved,14,High confidence,Medium information
889,185.61,0,3,Control (Scores),approved,19,High confidence,Low information
890,130.59,0,2,Control (Scores),approved,89,Medium confidence,High information
891,282.53999999999996,0,1,Control (Scores),approved,18,High confidence,High information
892,259.77,0,3,Control (Scores),approved,35,Medium confidence,Low information
893,108.35,0,2,Control (Scores),declined,51,Medium confidence,High information
894,269.84,0,3,Control (No Scores),approved,56,High confidence,Medium information
895,32.55,0,3,Control (Scores),approved,29,High confidence,Low information
896,129.54000000000002,0,2,Control (Scores),approved,67,Medium confidence,High information
897,799.67,0,1,Control (Scores),approved,20,Certainty,High information
898,207.15,0,1,Control (Scores),approved,39,High confidence,High information
899,8439.26,0,2,Control (No Scores),approved,55,Certainty,All information
900,99.78,0,3,Control (No Scores),approved,33,High confidence,Medium information
901,496.59000000000003,0,1,Control (Scores),approved,18,High confidence,Medium information
902,101.89999999999999,1,3,Control (No Scores),declined,59,High confidence,Low information
903,137.86,1,3,Control (Scores),approved,17,High confidence,Low information
904,132.64000000000001,0,1,Control (No Scores),approved,18,High confidence,High information
905,217.0,0,2,Control (No Scores),approved,37,Medium confidence,High information
906,153.05,0,3,Control (No Scores),approved,74,High confidence,Low information
907,172.48,0,2,Control (Scores),approved,98,Low confidence,High information
908,113.83999999999999,0,1,Control (No Scores),approved,29,High confidence,Medium information
909,68.07000000000001,1,3,Control (No Scores),approved,29,High confidence,Low information
910,59.98,0,2,Control (Scores),approved,42,High confidence,High information
911,97.92999999999999,1,1,Control (No Scores),declined,42,High confidence,Medium information
912,129.35999999999999,1,1,Control (Scores),approved,61,Certainty,High information
913,64.7,0,1,Control (No Scores),approved,33,High confidence,Medium information
914,111.4,0,1,Control (Scores),approved,7,Certainty,High information
915,249.59,0,1,Control (Scores),approved,8,Certainty,High information
916,119.64,0,3,Control (Scores),approved,10,High confidence,Low information
917,163.37,0,1,Control (No Scores),approved,14,High confidence,High information
918,106.91000000000001,0,3,Control (Scores),approved,19,High confidence,Low information
919,105.52,0,1,Control (No Scores),approved,4,Certainty,All information
920,725.72,0,1,Control (Scores),approved,6,Certainty,High information
921,130.03,0,2,Control (Scores),approved,16,High confidence,High information
922,201.25,0,1,Control (No Scores),approved,5,Certainty,All information
923,103.39,0,1,Control (No Scores),approved,36,High confidence,Medium information
924,71.36,0,2,Control (Scores),approved,53,High confidence,High information
925,197.23999999999998,0,1,Control (Scores),approved,19,High confidence,Medium information
926,138.48999999999998,0,2,Control (No Scores),approved,43,High confidence,Medium information
927,50.85,0,1,Control (Scores),approved,36,Certainty,High information
928,169.12,0,3,Control (No Scores),approved,32,Medium confidence,Low information
929,97.25999999999999,0,2,Control (No Scores),approved,18,High confidence,High information
930,174.07,0,3,Control (No Scores),approved,54,Certainty,High information
931,466.46,0,2,Control (No Scores),approved,74,High confidence,High information
932,78.31,0,2,Control (Scores),approved,23,High confidence,High information
933,39.81,0,1,Control (No Scores),approved,21,High confidence,Medium information
934,202.46,0,3,Control (No Scores),approved,32,High confidence,High information
935,101.13,0,2,Control (No Scores),declined,41,High confidence,High information
936,145.63,0,1,Control (Scores),approved,37,High confidence,Medium information
937,150.39000000000001,0,1,Control (Scores),declined,84,Medium confidence,Medium information
938,275.92,0,3,Control (Scores),suspicious,62,Medium confidence,Low information
939,147.44,0,1,Control (No Scores),approved,49,High confidence,Medium information
940,154.71,0,1,Control (No Scores),approved,12,High confidence,High information
941,231.32,0,3,Control (Scores),approved,25,High confidence,Low information
942,105.44999999999999,0,1,Control (No Scores),declined,46,High confidence,Medium information
943,97.74,0,2,Control (Scores),approved,42,High confidence,High information
944,143.37,0,3,Control (Scores),approved,76,High confidence,Low information
945,173.29,0,3,Control (No Scores),approved,40,Medium confidence,Low information
946,152.86,0,2,Control (No Scores),approved,27,High confidence,High information
947,86.95,0,2,Control (No Scores),suspicious,69,High confidence,High information
948,148.62,0,1,Control (Scores),approved,10,High confidence,Medium information
949,1346.01,0,1,Control (No Scores),approved,33,High confidence,Medium information
950,75.49,0,2,Control (Scores),approved,43,High confidence,High information
951,168.28,0,1,Control (No Scores),approved,20,Certainty,High information
952,130.7,0,2,Control (Scores),declined,119,Certainty,High information
953,541.88,0,1,Control (No Scores),approved,7,Certainty,High information
954,93.76,0,3,Control (Scores),approved,33,High confidence,Low information
955,119.0,0,2,Control (Scores),approved,28,High confidence,High information
956,189.42999999999998,0,3,Control (No Scores),declined,14,High confidence,Low information
957,209.45,1,3,Control (Scores),declined,100,Certainty,Low information
958,116.2,0,1,Control (Scores),approved,5,Certainty,High information
959,181.33999999999997,0,1,Control (Scores),approved,46,Certainty,High information
960,96.30000000000001,0,2,Control (No Scores),declined,25,Certainty,All information
961,1001.29,0,2,Control (No Scores),approved,85,Low confidence,High information
962,122.66,1,2,Control (No Scores),approved,107,Medium confidence,High information
963,182.70999999999998,0,1,Control (No Scores),approved,38,High confidence,Medium information
964,217.92,0,3,Control (No Scores),approved,36,High confidence,Medium information
965,105.91,0,2,Control (Scores),approved,18,High confidence,High information
966,248.06,0,2,Control (No Scores),approved,30,High confidence,High information
967,518.62,0,3,Control (Scores),approved,372,Medium confidence,Low information
968,72.55,0,2,Control (No Scores),approved,113,Medium confidence,High information
969,184.92,0,1,Control (Scores),approved,8,Certainty,High information
970,173.26999999999998,0,1,Control (Scores),approved,8,Certainty,High information
971,149.98999999999998,0,2,Control (Scores),approved,18,High confidence,High information
972,206.22,0,1,Control (No Scores),suspicious,65,Medium confidence,Medium information
973,127.58000000000001,0,1,Control (No Scores),approved,70,Medium confidence,Medium information
974,296.38,0,1,Control (Scores),approved,10,Certainty,High information
975,102.99,0,3,Control (Scores),approved,13,High confidence,Low information
976,156.68,0,2,Control (No Scores),approved,73,Certainty,All information
977,98.55,0,1,Control (No Scores),approved,6,High confidence,High information
978,393.12,0,2,Control (No Scores),declined,15,Certainty,All information
979,256.77,0,2,Control (No Scores),approved,26,High confidence,High information
980,203.4,0,1,Control (Scores),approved,12,Certainty,High information
981,207.47,1,2,Control (No Scores),declined,103,Medium confidence,High information
982,375.35,0,1,Control (Scores),approved,6,Certainty,All information
983,1.93,0,1,Control (No Scores),approved,22,Certainty,All information
984,107.76,0,1,Control (No Scores),approved,7,High confidence,High information
985,134.64000000000001,0,1,Control (Scores),approved,9,Certainty,High information
986,86.91000000000001,0,3,Control (No Scores),approved,37,High confidence,Medium information
987,495.95,0,1,LIME,approved,33,High confidence,High information
988,374.07,0,2,TreeInterpreter,approved,268,Medium confidence,Medium information
989,215.96,1,3,TreeInterpreter,approved,31,High confidence,Low information
990,191.04000000000002,0,2,LIME,approved,134,High confidence,High information
991,200.42,0,2,SHAP,approved,27,High confidence,High information
992,236.67,0,1,LIME,declined,39,Certainty,High information
993,95.14,0,3,LIME,approved,56,High confidence,Low information
994,512.21,1,2,TreeInterpreter,declined,99,Medium confidence,High information
995,155.4,0,2,LIME,approved,64,High confidence,High information
996,202.48,1,3,LIME,approved,57,High confidence,Medium information
997,922.23,0,1,TreeInterpreter,approved,4,Certainty,High information
998,1128.94,0,2,SHAP,approved,38,High confidence,High information
999,149.71,0,2,SHAP,approved,210,No confidence,High information
1000,116.32000000000001,0,1,TreeInterpreter,approved,33,High confidence,Medium information
1001,135.10000000000002,0,2,SHAP,declined,75,High confidence,High information
1002,247.79,0,2,LIME,approved,101,Medium confidence,High information
1003,21.17,0,1,TreeInterpreter,approved,4,Certainty,All information
1004,271.21,0,2,LIME,approved,27,High confidence,High information
1005,160.78,0,1,TreeInterpreter,approved,15,High confidence,High information
1006,106.23,0,2,TreeInterpreter,approved,98,Medium confidence,High information
1007,171.79,0,3,LIME,approved,35,Certainty,Medium information
1008,188.96,0,3,SHAP,approved,39,High confidence,Low information
1009,124.89999999999999,1,3,SHAP,suspicious,37,High confidence,Medium information
1010,110.18,1,1,TreeInterpreter,approved,23,Certainty,High information
1011,242.99,0,2,TreeInterpreter,approved,57,High confidence,High information
1012,330.7,0,3,TreeInterpreter,approved,20,Certainty,Medium information
1013,110.15,0,1,LIME,approved,13,High confidence,High information
1014,98.07000000000001,0,1,LIME,approved,13,Certainty,High information
1015,214.93,0,2,TreeInterpreter,approved,153,Low confidence,High information
1016,98.42,0,1,TreeInterpreter,approved,10,Certainty,High information
1017,212.7,0,2,LIME,approved,78,High confidence,High information
1018,146.9,0,1,LIME,approved,11,Certainty,High information
1019,174.26000000000002,0,1,TreeInterpreter,approved,13,Certainty,High information
1020,55.39,0,3,LIME,approved,30,High confidence,Medium information
1021,213.05,0,1,LIME,approved,17,High confidence,High information
1022,89.97999999999999,0,2,LIME,approved,50,High confidence,High information
1023,208.39999999999998,0,3,SHAP,declined,71,High confidence,Low information
1024,156.71,0,2,TreeInterpreter,declined,67,Medium confidence,High information
1025,193.46,0,3,SHAP,approved,38,High confidence,Low information
1026,900.87,0,1,TreeInterpreter,approved,6,Certainty,High information
1027,139.18,0,3,TreeInterpreter,approved,32,Certainty,Medium information
1028,246.62,0,1,SHAP,approved,49,Medium confidence,Medium information
1029,106.23,0,3,TreeInterpreter,approved,44,Low confidence,Medium information
1030,222.60999999999999,1,2,LIME,declined,66,Medium confidence,Medium information
1031,356.59000000000003,0,2,LIME,declined,52,High confidence,High information
1032,186.66,0,2,TreeInterpreter,approved,44,High confidence,High information
1033,49.4,0,3,SHAP,approved,21,High confidence,Low information
1034,510.45000000000005,1,2,SHAP,approved,241,Medium confidence,Medium information
1035,93.38,0,2,TreeInterpreter,approved,44,High confidence,High information
1036,134.25,0,3,LIME,approved,29,High confidence,Low information
1037,156.89000000000001,1,1,LIME,approved,6,Certainty,High information
1038,138.60999999999999,0,1,SHAP,approved,3,Certainty,High information
1039,90.45,0,2,SHAP,approved,154,High confidence,High information
1040,148.09,0,1,TreeInterpreter,approved,3,Certainty,High information
1041,166.8,0,1,SHAP,approved,4,Certainty,High information
1042,357.3,0,1,LIME,approved,17,Certainty,High information
1043,108.63,0,1,LIME,approved,4,Certainty,High information
1044,126.61,0,1,LIME,approved,17,Certainty,High information
1045,557.53,0,2,TreeInterpreter,approved,56,Certainty,All information
1046,215.5,1,2,TreeInterpreter,declined,41,Medium confidence,High information
1047,251.3,0,1,TreeInterpreter,approved,28,Certainty,High information
1048,144.69,0,1,SHAP,approved,6,Certainty,High information
1049,93.9,0,1,TreeInterpreter,approved,14,High confidence,High information
1050,152.76,0,2,TreeInterpreter,suspicious,99,Low confidence,Medium information
1051,154.89,0,1,TreeInterpreter,approved,14,Certainty,High information
1052,100.79,0,2,SHAP,approved,21,Medium confidence,Medium information
1053,83.67999999999999,0,3,SHAP,approved,37,High confidence,High information
1054,207.38000000000002,1,3,LIME,suspicious,128,High confidence,High information
1055,143.02,0,1,TreeInterpreter,approved,10,Certainty,High information
1056,142.82,0,1,LIME,approved,25,Certainty,High information
1057,290.92,0,2,LIME,approved,34,High confidence,High information
1058,334.41,0,2,LIME,declined,106,High confidence,High information
1059,157.49,0,1,TreeInterpreter,approved,12,Certainty,High information
1060,433.67,0,3,SHAP,suspicious,27,High confidence,Medium information
1038,138.60999999999999,0,2,TreeInterpreter,approved,80,High confidence,High information
1061,117.10000000000001,0,1,LIME,approved,12,High confidence,High information
1062,134.21,0,3,TreeInterpreter,approved,34,High confidence,Medium information
1063,216.89000000000001,0,2,LIME,approved,19,High confidence,High information
1064,63.27,1,1,LIME,approved,11,High confidence,High information
1065,203.53,0,3,LIME,declined,108,High confidence,Low information
1066,57.26,0,1,LIME,approved,4,Certainty,High information
1067,347.41,0,2,SHAP,approved,109,Certainty,All information
1068,209.18,0,1,SHAP,approved,9,Certainty,High information
1069,210.2,0,1,SHAP,approved,5,Certainty,High information
1070,658.84,0,3,SHAP,approved,122,Low confidence,Low information
1051,154.89,0,3,SHAP,approved,29,High confidence,Low information
1071,119.72,0,2,TreeInterpreter,approved,61,High confidence,High information
1072,145.39,0,3,SHAP,approved,34,High confidence,No information
1073,116.75,0,3,LIME,approved,90,High confidence,Medium information
1074,97.43,0,3,TreeInterpreter,declined,44,Medium confidence,Low information
1075,2250.25,0,3,TreeInterpreter,approved,45,Certainty,Medium information
1076,126.36,0,1,LIME,approved,17,Certainty,High information
1077,937.0699999999999,0,2,TreeInterpreter,declined,20,High confidence,High information
1078,104.11,0,1,SHAP,approved,4,Certainty,High information
1079,159.88,0,3,TreeInterpreter,approved,29,High confidence,Low information
1080,201.7,0,1,LIME,approved,40,High confidence,High information
1081,239.48000000000002,0,3,LIME,approved,32,High confidence,Medium information
1052,100.79,0,3,TreeInterpreter,declined,22,Low confidence,Medium information
1082,151.92000000000002,0,1,SHAP,approved,9,Certainty,High information
1083,129.33,0,1,TreeInterpreter,suspicious,49,Medium confidence,Medium information
1084,166.47,0,1,SHAP,approved,4,Certainty,High information
1085,514.86,0,1,LIME,declined,22,High confidence,High information
1086,82.42999999999999,0,1,TreeInterpreter,approved,4,Certainty,High information
1087,121.82000000000001,0,3,SHAP,approved,33,High confidence,High information
989,215.96,1,2,SHAP,approved,30,High confidence,High information
1088,80.73,0,1,TreeInterpreter,approved,6,Certainty,High information
1089,111.08,0,1,TreeInterpreter,approved,16,Certainty,High information
1090,86.92999999999999,0,3,LIME,declined,96,High confidence,Low information
1091,84.74,0,3,TreeInterpreter,approved,129,High confidence,Low information
1092,28.15,0,2,LIME,approved,34,High confidence,High information
1093,51.46,1,1,LIME,approved,3,Certainty,High information
1094,112.6,0,3,SHAP,approved,71,Medium confidence,Low information
1095,161.6,0,2,TreeInterpreter,approved,85,Low confidence,Medium information
1096,219.19,0,1,LIME,approved,26,Certainty,High information
1097,659.86,0,3,TreeInterpreter,declined,59,High confidence,No information
1098,1291.98,0,3,SHAP,approved,66,Certainty,Medium information
1015,214.93,0,1,SHAP,approved,65,High confidence,High information
1099,282.72999999999996,0,3,LIME,approved,50,High confidence,High information
1100,147.35,0,1,LIME,approved,5,Certainty,High information
1101,133.0,0,2,LIME,approved,30,High confidence,High information
1102,134.02,0,2,TreeInterpreter,approved,105,High confidence,High information
1103,409.18,0,3,TreeInterpreter,approved,23,High confidence,Medium information
1005,160.78,0,3,SHAP,approved,16,High confidence,No information
1104,178.34,0,2,LIME,approved,41,High confidence,High information
1105,209.08,0,3,TreeInterpreter,declined,90,Medium confidence,Low information
1106,205.97,0,1,SHAP,approved,4,Certainty,High information
1107,142.44,1,1,SHAP,approved,36,Certainty,High information
1108,303.13,1,2,LIME,declined,140,Medium confidence,Medium information
1109,155.63,0,1,TreeInterpreter,approved,15,Certainty,High information
1110,195.72,0,1,SHAP,declined,81,High confidence,High information
1111,161.16,0,2,SHAP,declined,79,High confidence,High information
1112,506.43,0,3,TreeInterpreter,approved,22,High confidence,Medium information
1071,119.72,0,1,SHAP,approved,18,High confidence,High information
1113,131.22,0,3,LIME,approved,50,High confidence,Medium information
1105,209.08,0,2,SHAP,declined,75,Medium confidence,High information
1114,33.47,1,2,SHAP,approved,27,High confidence,High information
1115,152.92000000000002,0,3,SHAP,suspicious,56,High confidence,Low information
1116,128.17,0,1,TreeInterpreter,approved,12,Certainty,High information
1117,179.01,0,1,LIME,approved,10,Certainty,High information
1118,209.01999999999998,0,2,LIME,approved,17,High confidence,High information
1119,173.6,0,3,LIME,declined,34,Medium confidence,No information
1120,119.00999999999999,0,2,TreeInterpreter,approved,76,High confidence,High information
1003,21.17,0,3,SHAP,approved,31,High confidence,Low information
1121,119.91,0,2,SHAP,declined,57,High confidence,Medium information
1122,299.88,0,2,TreeInterpreter,approved,27,Medium confidence,High information
1123,287.47999999999996,0,3,LIME,declined,49,High confidence,High information
1124,101.19999999999999,1,1,SHAP,approved,38,Certainty,High information
1125,580.3,1,1,LIME,approved,63,High confidence,Medium information
1126,237.24,0,2,SHAP,approved,35,Certainty,High information
1127,400.21000000000004,1,3,LIME,approved,38,Certainty,High information
1128,83.49,0,3,SHAP,approved,29,Certainty,Medium information
1129,361.44,1,1,LIME,suspicious,85,Medium confidence,Medium information
1130,88.50999999999999,1,1,TreeInterpreter,approved,4,Certainty,All information
1131,266.27,0,3,SHAP,approved,39,High confidence,No information
1132,176.74,1,3,TreeInterpreter,declined,40,High confidence,No information
1024,156.71,0,1,SHAP,declined,29,High confidence,High information
1133,153.23,0,3,TreeInterpreter,approved,19,High confidence,Low information
1134,319.66,0,1,LIME,approved,4,Certainty,High information
1135,84.51,0,3,SHAP,approved,19,Certainty,Medium information
1133,153.23,0,2,SHAP,approved,35,High confidence,High information
1136,13.51,0,1,TreeInterpreter,approved,4,Certainty,High information
1110,195.72,0,2,TreeInterpreter,declined,92,High confidence,High information
1137,124.86,0,2,LIME,approved,19,High confidence,High information
1138,147.79,0,2,TreeInterpreter,approved,94,High confidence,High information
1139,134.94,0,1,LIME,approved,15,Certainty,High information
1140,158.53,0,3,LIME,approved,37,High confidence,Low information
1141,114.96000000000001,0,2,LIME,approved,81,Medium confidence,High information
1142,188.22,0,1,TreeInterpreter,approved,14,High confidence,High information
1143,194.54999999999998,1,2,TreeInterpreter,suspicious,54,Medium confidence,Medium information
1144,180.25,0,3,LIME,declined,30,High confidence,Low information
1145,487.79999999999995,1,2,LIME,approved,41,Medium confidence,High information
1146,162.3,0,1,TreeInterpreter,approved,3,Certainty,All information
1147,82.81,0,2,TreeInterpreter,declined,77,High confidence,High information
1148,23.09,0,2,SHAP,approved,128,Medium confidence,High information
1149,122.53999999999999,0,1,TreeInterpreter,approved,11,High confidence,High information
1150,187.85,0,3,TreeInterpreter,approved,31,High confidence,Medium information
1151,431.15,0,2,SHAP,approved,42,Medium confidence,High information
1152,121.95,0,1,LIME,approved,8,Certainty,High information
1153,118.48,0,3,TreeInterpreter,declined,52,Medium confidence,No information
1154,95.53999999999999,0,2,LIME,approved,89,Low confidence,Medium information
1155,91.04,0,2,LIME,declined,54,Medium confidence,High information
1156,205.32000000000002,0,3,SHAP,declined,80,High confidence,No information
1157,101.31,0,2,SHAP,approved,77,High confidence,High information
1158,123.99,1,3,SHAP,approved,42,High confidence,Medium information
1159,226.43,1,2,TreeInterpreter,approved,121,Low confidence,Low information
1160,159.75,0,1,LIME,approved,28,Certainty,High information
1161,51.68,0,2,SHAP,declined,18,Certainty,All information
1162,453.83,0,1,TreeInterpreter,approved,13,Certainty,High information
1163,221.92,1,1,LIME,approved,27,Certainty,High information
1164,171.91,0,1,TreeInterpreter,approved,4,Certainty,All information
1165,277.65000000000003,0,1,TreeInterpreter,approved,3,Certainty,All information
1166,77.94,0,3,SHAP,approved,17,Medium confidence,Medium information
1167,79.75,0,2,TreeInterpreter,declined,129,Medium confidence,Medium information
1168,304.14,0,3,TreeInterpreter,approved,25,Medium confidence,High information
1169,130.10999999999999,0,2,SHAP,approved,30,High confidence,High information
1170,74.94999999999999,0,2,SHAP,approved,141,High confidence,High information
1142,188.22,0,3,SHAP,approved,41,High confidence,Medium information
